begin date YYYY-MM-DD,end date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,D_flux m^-2sr^-1s^-1GV^-1,D_flux_error_statistical m^-2sr^-1s^-1GV^-1,D_flux_error_timedependent m^-2sr^-1s^-1GV^-1,D_flux_error_systematic m^-2sr^-1s^-1GV^-1,3He_flux m^-2sr^-1s^-1GV^-1,3He_flux_error_statistical m^-2sr^-1s^-1GV^-1,3He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,3He_flux_error_systematic m^-2sr^-1s^-1GV^-1,4He_flux m^-2sr^-1s^-1GV^-1,4He_flux_error_statistical m^-2sr^-1s^-1GV^-1,4He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,4He_flux_error_systematic m^-2sr^-1s^-1GV^-1,D_to_4He_ratio,D_to_4He_ratio_error_statistical,D_to_4He_ratio_error_timedependent,D_to_4He_ratio_error_systematic,3He_to_4He_ratio,3He_to_4He_ratio_error_statistical,3He_to_4He_ratio_error_timedependent,3He_to_4He_ratio_error_systematic
2019-03-16,2019-07-01,5.90,6.47,2.257,0.051,0.025,0.101,1.686,0.021,0.019,0.027,1.307e1,0.018e1,0.014e1,0.019e1,1.726e-1,0.046e-1,0.027e-1,0.079e-1,1.290e-1,0.024e-1,0.020e-1,0.024e-1
2019-03-16,2019-07-01,6.47,7.09,1.771,0.038,0.019,0.071,1.371,0.016,0.015,0.021,1.056e1,0.011e1,0.012e1,0.014e1,1.677e-1,0.039e-1,0.026e-1,0.068e-1,1.298e-1,0.020e-1,0.020e-1,0.024e-1
2019-03-16,2019-07-01,7.09,7.76,1.479,0.023,0.016,0.053,1.088,0.012,0.012,0.018,8.798,0.059,0.097,0.102,1.681e-1,0.029e-1,0.026e-1,0.062e-1,1.237e-1,0.016e-1,0.019e-1,0.024e-1
2019-03-16,2019-07-01,7.76,8.48,1.161,0.016,0.013,0.037,8.662e-1,0.102e-1,0.095e-1,0.166e-1,7.113,0.038,0.078,0.082,1.632e-1,0.024e-1,0.025e-1,0.055e-1,1.218e-1,0.016e-1,0.019e-1,0.026e-1
2019-03-16,2019-07-01,8.48,9.26,9.220e-1,0.110e-1,0.101e-1,0.280e-1,6.826e-1,0.085e-1,0.075e-1,0.140e-1,5.747,0.029,0.063,0.067,1.604e-1,0.021e-1,0.025e-1,0.051e-1,1.188e-1,0.016e-1,0.018e-1,0.028e-1
2019-03-16,2019-07-01,9.26,10.1,7.220e-1,0.077e-1,0.079e-1,0.217e-1,5.303e-1,0.071e-1,0.058e-1,0.113e-1,4.639,0.024,0.051,0.058,1.556e-1,0.018e-1,0.024e-1,0.050e-1,1.143e-1,0.016e-1,0.018e-1,0.029e-1
2019-03-16,2019-07-01,10.1,11.0,5.728e-1,0.063e-1,0.038e-1,0.164e-1,4.145e-1,0.058e-1,0.046e-1,0.089e-1,3.742,0.020,0.041,0.052,1.531e-1,0.019e-1,0.020e-1,0.048e-1,1.108e-1,0.017e-1,0.017e-1,0.030e-1
2019-03-16,2019-07-01,11.0,12.0,4.594e-1,0.052e-1,0.016e-1,0.132e-1,3.237e-1,0.049e-1,0.036e-1,0.068e-1,3.013,0.017,0.033,0.045,1.525e-1,0.019e-1,0.018e-1,0.048e-1,1.074e-1,0.017e-1,0.017e-1,0.030e-1
2019-03-16,2019-07-01,12.0,13.0,3.704e-1,0.044e-1,0.007e-1,0.106e-1,2.562e-1,0.042e-1,0.028e-1,0.053e-1,2.446,0.014,0.027,0.037,1.514e-1,0.020e-1,0.017e-1,0.048e-1,1.047e-1,0.018e-1,0.016e-1,0.030e-1
2019-03-16,2019-07-01,13.0,14.1,3.007e-1,0.038e-1,0.007e-1,0.086e-1,2.026e-1,0.037e-1,0.022e-1,0.043e-1,1.995,0.012,0.022,0.029,1.507e-1,0.021e-1,0.017e-1,0.047e-1,1.015e-1,0.019e-1,0.016e-1,0.029e-1
2019-03-16,2019-07-01,14.1,15.3,2.434e-1,0.032e-1,0.023e-1,0.070e-1,1.609e-1,0.031e-1,0.018e-1,0.035e-1,1.623,0.011,0.018,0.023,1.500e-1,0.022e-1,0.022e-1,0.047e-1,9.918e-2,0.202e-2,0.154e-2,0.284e-2
2019-03-16,2019-07-01,15.3,16.6,1.965e-1,0.023e-1,0.022e-1,0.056e-1,1.303e-1,0.027e-1,0.014e-1,0.029e-1,1.322,0.009,0.015,0.017,1.487e-1,0.020e-1,0.023e-1,0.046e-1,9.856e-2,0.212e-2,0.153e-2,0.281e-2
2019-03-16,2019-07-01,16.6,18.0,1.584e-1,0.019e-1,0.017e-1,0.045e-1,1.052e-1,0.023e-1,0.012e-1,0.023e-1,1.077,0.008,0.012,0.013,1.471e-1,0.021e-1,0.022e-1,0.045e-1,9.766e-2,0.223e-2,0.152e-2,0.273e-2
2019-03-16,2019-07-01,18.0,19.5,1.279e-1,0.016e-1,0.011e-1,0.036e-1,7.864e-2,0.193e-2,0.086e-2,0.221e-2,8.800e-1,0.071e-1,0.097e-1,0.081e-1,1.454e-1,0.022e-1,0.020e-1,0.043e-1,8.936e-2,0.230e-2,0.139e-2,0.244e-2
2019-03-16,2019-07-01,19.5,21.1,1.033e-1,0.014e-1,0.007e-1,0.029e-1,6.795e-2,0.161e-2,0.075e-2,0.219e-2,7.175e-1,0.062e-1,0.079e-1,0.034e-1,1.440e-1,0.023e-1,0.019e-1,0.041e-1,9.470e-2,0.238e-2,0.147e-2,0.249e-2
2019-07-02,2019-10-17,1.92,2.15,1.646e1,0.017e1,0.011e1,0.066e1,1.413e1,0.020e1,0.016e1,0.018e1,9.514e1,0.048e1,0.105e1,0.148e1,1.730e-1,0.020e-1,0.022e-1,0.070e-1,1.485e-1,0.023e-1,0.023e-1,0.029e-1
2019-07-02,2019-10-17,2.15,2.40,1.453e1,0.015e1,0.007e1,0.057e1,1.302e1,0.018e1,0.014e1,0.018e1,8.357e1,0.042e1,0.092e1,0.127e1,1.739e-1,0.020e-1,0.021e-1,0.067e-1,1.558e-1,0.023e-1,0.024e-1,0.031e-1
2019-07-02,2019-10-17,2.40,2.67,1.273e1,0.020e1,0.006e1,0.048e1,1.144e1,0.017e1,0.013e1,0.023e1,7.174e1,0.036e1,0.079e1,0.106e1,1.774e-1,0.029e-1,0.021e-1,0.070e-1,1.594e-1,0.024e-1,0.025e-1,0.034e-1
2019-07-02,2019-10-17,2.67,2.97,1.095e1,0.025e1,0.009e1,0.039e1,9.692,0.165,0.107,0.218,6.094e1,0.032e1,0.067e1,0.087e1,1.797e-1,0.042e-1,0.024e-1,0.071e-1,1.591e-1,0.028e-1,0.025e-1,0.039e-1
2019-07-02,2019-10-17,2.97,3.29,8.663,0.305,0.060,0.318,7.954,0.177,0.087,0.202,5.122e1,0.028e1,0.056e1,0.073e1,1.691e-1,0.060e-1,0.022e-1,0.070e-1,1.553e-1,0.036e-1,0.024e-1,0.043e-1
2019-07-02,2019-10-17,3.29,3.64,7.285,0.207,0.080,0.297,6.409,0.187,0.071,0.169,4.277e1,0.027e1,0.047e1,0.066e1,1.703e-1,0.049e-1,0.026e-1,0.079e-1,1.498e-1,0.045e-1,0.023e-1,0.045e-1
2019-07-02,2019-10-17,3.64,4.02,6.073,0.155,0.067,0.271,5.144,0.186,0.057,0.137,3.560e1,0.027e1,0.039e1,0.056e1,1.706e-1,0.045e-1,0.027e-1,0.085e-1,1.445e-1,0.053e-1,0.022e-1,0.045e-1
2019-07-02,2019-10-17,4.02,4.43,4.977,0.126,0.055,0.220,4.134,0.164,0.045,0.109,2.948e1,0.030e1,0.032e1,0.048e1,1.688e-1,0.046e-1,0.026e-1,0.083e-1,1.402e-1,0.057e-1,0.022e-1,0.044e-1
2019-07-02,2019-10-17,4.43,4.88,4.094,0.105,0.045,0.182,3.338,0.116,0.037,0.084,2.428e1,0.032e1,0.027e1,0.039e1,1.686e-1,0.048e-1,0.026e-1,0.082e-1,1.375e-1,0.051e-1,0.021e-1,0.042e-1
2019-07-02,2019-10-17,4.88,5.37,3.357,0.093,0.037,0.151,2.653,0.060,0.029,0.061,1.979e1,0.031e1,0.022e1,0.032e1,1.697e-1,0.054e-1,0.026e-1,0.083e-1,1.341e-1,0.037e-1,0.021e-1,0.038e-1
2019-07-02,2019-10-17,5.37,5.90,2.707,0.063,0.030,0.122,2.078,0.031,0.023,0.037,1.606e1,0.026e1,0.018e1,0.024e1,1.685e-1,0.048e-1,0.026e-1,0.083e-1,1.293e-1,0.029e-1,0.020e-1,0.028e-1
2019-07-02,2019-10-17,5.90,6.47,2.128,0.049,0.023,0.095,1.700,0.019,0.019,0.027,1.298e1,0.019e1,0.014e1,0.018e1,1.639e-1,0.045e-1,0.025e-1,0.081e-1,1.310e-1,0.024e-1,0.020e-1,0.024e-1
2019-07-02,2019-10-17,6.47,7.09,1.658,0.037,0.018,0.067,1.356,0.015,0.015,0.021,1.046e1,0.010e1,0.012e1,0.014e1,1.585e-1,0.038e-1,0.025e-1,0.072e-1,1.296e-1,0.019e-1,0.020e-1,0.024e-1
2019-07-02,2019-10-17,7.09,7.76,1.397,0.023,0.015,0.050,1.056,0.012,0.012,0.018,8.682,0.056,0.096,0.101,1.609e-1,0.028e-1,0.025e-1,0.064e-1,1.217e-1,0.016e-1,0.019e-1,0.024e-1
2019-07-02,2019-10-17,7.76,8.48,1.124,0.015,0.012,0.036,8.483e-1,0.095e-1,0.093e-1,0.163e-1,7.010,0.037,0.077,0.081,1.603e-1,0.023e-1,0.025e-1,0.056e-1,1.210e-1,0.015e-1,0.019e-1,0.026e-1
2019-07-02,2019-10-17,8.48,9.26,8.948e-1,0.107e-1,0.098e-1,0.271e-1,6.627e-1,0.081e-1,0.073e-1,0.136e-1,5.678,0.028,0.062,0.066,1.576e-1,0.020e-1,0.025e-1,0.053e-1,1.167e-1,0.015e-1,0.018e-1,0.028e-1
2019-07-02,2019-10-17,9.26,10.1,6.942e-1,0.074e-1,0.068e-1,0.209e-1,5.201e-1,0.068e-1,0.057e-1,0.111e-1,4.600,0.023,0.051,0.058,1.509e-1,0.018e-1,0.022e-1,0.050e-1,1.131e-1,0.016e-1,0.018e-1,0.029e-1
2019-07-02,2019-10-17,10.1,11.0,5.687e-1,0.061e-1,0.044e-1,0.163e-1,4.031e-1,0.056e-1,0.044e-1,0.087e-1,3.727,0.019,0.041,0.052,1.526e-1,0.018e-1,0.021e-1,0.048e-1,1.082e-1,0.016e-1,0.017e-1,0.029e-1
2019-07-02,2019-10-17,11.0,12.0,4.576e-1,0.050e-1,0.022e-1,0.131e-1,3.145e-1,0.048e-1,0.035e-1,0.066e-1,3.006,0.016,0.033,0.044,1.522e-1,0.019e-1,0.018e-1,0.048e-1,1.046e-1,0.017e-1,0.016e-1,0.028e-1
2019-07-02,2019-10-17,12.0,13.0,3.696e-1,0.042e-1,0.010e-1,0.106e-1,2.539e-1,0.041e-1,0.028e-1,0.052e-1,2.436,0.014,0.027,0.036,1.517e-1,0.019e-1,0.017e-1,0.048e-1,1.042e-1,0.018e-1,0.016e-1,0.028e-1
2019-07-02,2019-10-17,13.0,14.1,3.006e-1,0.036e-1,0.010e-1,0.086e-1,2.039e-1,0.035e-1,0.022e-1,0.043e-1,1.983,0.012,0.022,0.029,1.516e-1,0.020e-1,0.017e-1,0.048e-1,1.028e-1,0.019e-1,0.016e-1,0.034e-1
2019-07-02,2019-10-17,14.1,15.3,2.436e-1,0.031e-1,0.015e-1,0.070e-1,1.606e-1,0.030e-1,0.018e-1,0.035e-1,1.613,0.010,0.018,0.022,1.510e-1,0.021e-1,0.019e-1,0.047e-1,9.954e-2,0.196e-2,0.155e-2,0.437e-2
2019-07-02,2019-10-17,15.3,16.6,1.969e-1,0.022e-1,0.012e-1,0.056e-1,1.266e-1,0.026e-1,0.014e-1,0.029e-1,1.315,0.009,0.014,0.017,1.497e-1,0.020e-1,0.019e-1,0.046e-1,9.631e-2,0.205e-2,0.150e-2,0.430e-2
2019-07-02,2019-10-17,16.6,18.0,1.589e-1,0.018e-1,0.009e-1,0.045e-1,9.976e-2,0.218e-2,0.110e-2,0.222e-2,1.072,0.008,0.012,0.013,1.482e-1,0.020e-1,0.018e-1,0.045e-1,9.308e-2,0.214e-2,0.145e-2,0.332e-2
2019-07-02,2019-10-17,18.0,19.5,1.284e-1,0.015e-1,0.007e-1,0.036e-1,7.751e-2,0.189e-2,0.085e-2,0.218e-2,8.766e-1,0.067e-1,0.096e-1,0.081e-1,1.464e-1,0.021e-1,0.018e-1,0.043e-1,8.841e-2,0.226e-2,0.138e-2,0.387e-2
2019-07-02,2019-10-17,19.5,21.1,1.037e-1,0.013e-1,0.005e-1,0.029e-1,5.931e-2,0.167e-2,0.065e-2,0.191e-2,7.161e-1,0.059e-1,0.079e-1,0.034e-1,1.449e-1,0.022e-1,0.017e-1,0.041e-1,8.283e-2,0.243e-2,0.129e-2,0.358e-2
2019-10-18,2020-02-02,1.92,2.15,1.713e1,0.017e1,0.010e1,0.069e1,1.405e1,0.021e1,0.015e1,0.018e1,9.644e1,0.048e1,0.106e1,0.150e1,1.776e-1,0.020e-1,0.022e-1,0.074e-1,1.456e-1,0.023e-1,0.023e-1,0.028e-1
2019-10-18,2020-02-02,2.15,2.40,1.499e1,0.015e1,0.010e1,0.059e1,1.303e1,0.018e1,0.014e1,0.018e1,8.468e1,0.042e1,0.093e1,0.129e1,1.771e-1,0.019e-1,0.023e-1,0.075e-1,1.539e-1,0.023e-1,0.024e-1,0.030e-1
2019-10-18,2020-02-02,2.40,2.67,1.317e1,0.019e1,0.005e1,0.050e1,1.148e1,0.016e1,0.013e1,0.023e1,7.257e1,0.037e1,0.080e1,0.107e1,1.815e-1,0.028e-1,0.021e-1,0.071e-1,1.581e-1,0.024e-1,0.025e-1,0.033e-1
2019-10-18,2020-02-02,2.67,2.97,1.136e1,0.024e1,0.004e1,0.041e1,9.781,0.162,0.108,0.220,6.168e1,0.032e1,0.068e1,0.088e1,1.842e-1,0.040e-1,0.021e-1,0.067e-1,1.586e-1,0.028e-1,0.025e-1,0.037e-1
2019-10-18,2020-02-02,2.97,3.29,8.964,0.294,0.067,0.329,7.992,0.174,0.088,0.203,5.194e1,0.028e1,0.057e1,0.074e1,1.726e-1,0.057e-1,0.023e-1,0.066e-1,1.539e-1,0.035e-1,0.024e-1,0.040e-1
2019-10-18,2020-02-02,3.29,3.64,7.525,0.201,0.083,0.307,6.488,0.183,0.071,0.172,4.341e1,0.027e1,0.048e1,0.067e1,1.734e-1,0.048e-1,0.027e-1,0.075e-1,1.495e-1,0.043e-1,0.023e-1,0.042e-1
2019-10-18,2020-02-02,3.64,4.02,6.218,0.155,0.068,0.278,5.276,0.180,0.058,0.141,3.609e1,0.028e1,0.040e1,0.057e1,1.723e-1,0.045e-1,0.027e-1,0.082e-1,1.462e-1,0.051e-1,0.023e-1,0.043e-1
2019-10-18,2020-02-02,4.02,4.43,5.033,0.126,0.055,0.222,4.274,0.157,0.047,0.113,2.985e1,0.030e1,0.033e1,0.048e1,1.686e-1,0.046e-1,0.026e-1,0.083e-1,1.432e-1,0.054e-1,0.022e-1,0.043e-1
2019-10-18,2020-02-02,4.43,4.88,4.069,0.107,0.045,0.181,3.445,0.110,0.038,0.087,2.457e1,0.032e1,0.027e1,0.040e1,1.656e-1,0.049e-1,0.026e-1,0.084e-1,1.402e-1,0.048e-1,0.022e-1,0.041e-1
2019-10-18,2020-02-02,4.88,5.37,3.329,0.094,0.037,0.150,2.721,0.057,0.030,0.063,2.001e1,0.031e1,0.022e1,0.032e1,1.664e-1,0.053e-1,0.026e-1,0.084e-1,1.360e-1,0.035e-1,0.021e-1,0.037e-1
2019-10-18,2020-02-02,5.37,5.90,2.711,0.063,0.030,0.122,2.136,0.029,0.023,0.038,1.622e1,0.026e1,0.018e1,0.025e1,1.671e-1,0.047e-1,0.026e-1,0.084e-1,1.317e-1,0.028e-1,0.020e-1,0.027e-1
2019-10-18,2020-02-02,5.90,6.47,2.165,0.049,0.017,0.097,1.665,0.019,0.018,0.026,1.308e1,0.018e1,0.014e1,0.019e1,1.655e-1,0.044e-1,0.022e-1,0.082e-1,1.273e-1,0.023e-1,0.020e-1,0.023e-1
2019-10-18,2020-02-02,6.47,7.09,1.711,0.036,0.019,0.069,1.347,0.015,0.015,0.020,1.051e1,0.010e1,0.012e1,0.014e1,1.628e-1,0.038e-1,0.025e-1,0.072e-1,1.282e-1,0.019e-1,0.020e-1,0.023e-1
2019-10-18,2020-02-02,7.09,7.76,1.451,0.023,0.016,0.052,1.055,0.012,0.012,0.018,8.692,0.056,0.096,0.101,1.669e-1,0.028e-1,0.026e-1,0.064e-1,1.214e-1,0.016e-1,0.019e-1,0.023e-1
2019-10-18,2020-02-02,7.76,8.48,1.163,0.015,0.013,0.037,8.183e-1,0.095e-1,0.090e-1,0.157e-1,7.000,0.036,0.077,0.081,1.662e-1,0.023e-1,0.026e-1,0.056e-1,1.169e-1,0.015e-1,0.018e-1,0.025e-1
2019-10-18,2020-02-02,8.48,9.26,9.225e-1,0.105e-1,0.101e-1,0.280e-1,6.562e-1,0.079e-1,0.072e-1,0.135e-1,5.664,0.027,0.062,0.066,1.629e-1,0.020e-1,0.025e-1,0.054e-1,1.159e-1,0.015e-1,0.018e-1,0.027e-1
2019-10-18,2020-02-02,9.26,10.1,7.082e-1,0.074e-1,0.066e-1,0.213e-1,5.202e-1,0.067e-1,0.057e-1,0.111e-1,4.581,0.022,0.050,0.057,1.546e-1,0.018e-1,0.022e-1,0.052e-1,1.136e-1,0.016e-1,0.018e-1,0.029e-1
2019-10-18,2020-02-02,10.1,11.0,5.775e-1,0.060e-1,0.046e-1,0.166e-1,4.075e-1,0.056e-1,0.045e-1,0.088e-1,3.692,0.019,0.041,0.051,1.564e-1,0.018e-1,0.021e-1,0.050e-1,1.104e-1,0.016e-1,0.017e-1,0.029e-1
2019-10-18,2020-02-02,11.0,12.0,4.650e-1,0.049e-1,0.027e-1,0.133e-1,3.223e-1,0.047e-1,0.035e-1,0.068e-1,2.965,0.016,0.033,0.044,1.568e-1,0.019e-1,0.019e-1,0.050e-1,1.087e-1,0.017e-1,0.017e-1,0.029e-1
2019-10-18,2020-02-02,12.0,13.0,3.756e-1,0.041e-1,0.041e-1,0.108e-1,2.568e-1,0.040e-1,0.028e-1,0.053e-1,2.396,0.014,0.026,0.036,1.568e-1,0.019e-1,0.024e-1,0.051e-1,1.072e-1,0.018e-1,0.017e-1,0.029e-1
2019-10-18,2020-02-02,13.0,14.1,3.056e-1,0.036e-1,0.034e-1,0.088e-1,2.052e-1,0.034e-1,0.023e-1,0.043e-1,1.947,0.012,0.021,0.028,1.570e-1,0.021e-1,0.024e-1,0.050e-1,1.054e-1,0.018e-1,0.016e-1,0.029e-1
2019-10-18,2020-02-02,14.1,15.3,2.478e-1,0.030e-1,0.023e-1,0.071e-1,1.632e-1,0.028e-1,0.018e-1,0.036e-1,1.579,0.010,0.017,0.022,1.569e-1,0.022e-1,0.022e-1,0.050e-1,1.033e-1,0.019e-1,0.016e-1,0.029e-1
2019-10-18,2020-02-02,15.3,16.6,2.005e-1,0.022e-1,0.014e-1,0.057e-1,1.289e-1,0.024e-1,0.014e-1,0.029e-1,1.285,0.009,0.014,0.017,1.560e-1,0.020e-1,0.020e-1,0.049e-1,1.003e-1,0.020e-1,0.016e-1,0.029e-1
2019-10-18,2020-02-02,16.6,18.0,1.619e-1,0.018e-1,0.008e-1,0.046e-1,1.014e-1,0.021e-1,0.011e-1,0.023e-1,1.048,0.008,0.012,0.012,1.544e-1,0.020e-1,0.019e-1,0.048e-1,9.674e-2,0.213e-2,0.150e-2,0.278e-2
2019-10-18,2020-02-02,18.0,19.5,1.309e-1,0.015e-1,0.007e-1,0.037e-1,8.096e-2,0.184e-2,0.089e-2,0.227e-2,8.589e-1,0.066e-1,0.094e-1,0.079e-1,1.524e-1,0.021e-1,0.019e-1,0.045e-1,9.426e-2,0.226e-2,0.147e-2,0.371e-2
2019-10-18,2020-02-02,19.5,21.1,1.058e-1,0.013e-1,0.008e-1,0.029e-1,6.515e-2,0.162e-2,0.072e-2,0.210e-2,7.031e-1,0.058e-1,0.077e-1,0.033e-1,1.504e-1,0.022e-1,0.020e-1,0.043e-1,9.266e-2,0.243e-2,0.144e-2,0.401e-2
2020-02-03,2020-05-20,1.92,2.15,1.717e1,0.016e1,0.005e1,0.069e1,1.396e1,0.021e1,0.015e1,0.018e1,9.555e1,0.048e1,0.105e1,0.149e1,1.797e-1,0.019e-1,0.020e-1,0.071e-1,1.461e-1,0.023e-1,0.023e-1,0.028e-1
2020-02-03,2020-05-20,2.15,2.40,1.488e1,0.014e1,0.009e1,0.058e1,1.280e1,0.018e1,0.014e1,0.018e1,8.396e1,0.042e1,0.092e1,0.128e1,1.773e-1,0.019e-1,0.022e-1,0.067e-1,1.525e-1,0.023e-1,0.024e-1,0.030e-1
2020-02-03,2020-05-20,2.40,2.67,1.294e1,0.019e1,0.009e1,0.049e1,1.112e1,0.016e1,0.012e1,0.022e1,7.209e1,0.036e1,0.079e1,0.107e1,1.795e-1,0.028e-1,0.024e-1,0.068e-1,1.543e-1,0.024e-1,0.024e-1,0.033e-1
2020-02-03,2020-05-20,2.67,2.97,1.114e1,0.024e1,0.010e1,0.040e1,9.339,0.160,0.103,0.210,6.140e1,0.032e1,0.068e1,0.088e1,1.814e-1,0.040e-1,0.026e-1,0.068e-1,1.521e-1,0.027e-1,0.024e-1,0.037e-1
2020-02-03,2020-05-20,2.97,3.29,8.862,0.287,0.078,0.325,7.634,0.169,0.084,0.194,5.172e1,0.028e1,0.057e1,0.073e1,1.713e-1,0.056e-1,0.024e-1,0.067e-1,1.476e-1,0.034e-1,0.023e-1,0.040e-1
2020-02-03,2020-05-20,3.29,3.64,7.529,0.194,0.083,0.307,6.193,0.177,0.068,0.164,4.330e1,0.026e1,0.048e1,0.067e1,1.739e-1,0.046e-1,0.027e-1,0.077e-1,1.430e-1,0.042e-1,0.022e-1,0.042e-1
2020-02-03,2020-05-20,3.64,4.02,6.287,0.149,0.069,0.281,4.965,0.173,0.055,0.132,3.610e1,0.027e1,0.040e1,0.057e1,1.741e-1,0.043e-1,0.027e-1,0.085e-1,1.375e-1,0.049e-1,0.021e-1,0.042e-1
2020-02-03,2020-05-20,4.02,4.43,5.218,0.122,0.057,0.230,3.991,0.152,0.044,0.106,2.989e1,0.029e1,0.033e1,0.048e1,1.746e-1,0.044e-1,0.027e-1,0.084e-1,1.335e-1,0.052e-1,0.021e-1,0.042e-1
2020-02-03,2020-05-20,4.43,4.88,4.283,0.102,0.047,0.190,3.225,0.105,0.035,0.081,2.461e1,0.031e1,0.027e1,0.040e1,1.740e-1,0.047e-1,0.027e-1,0.084e-1,1.310e-1,0.046e-1,0.020e-1,0.039e-1
2020-02-03,2020-05-20,4.88,5.37,3.483,0.089,0.038,0.157,2.592,0.053,0.029,0.060,2.005e1,0.029e1,0.022e1,0.032e1,1.738e-1,0.051e-1,0.027e-1,0.084e-1,1.293e-1,0.032e-1,0.020e-1,0.034e-1
2020-02-03,2020-05-20,5.37,5.90,2.815,0.059,0.031,0.127,2.049,0.027,0.023,0.036,1.627e1,0.025e1,0.018e1,0.025e1,1.730e-1,0.045e-1,0.027e-1,0.083e-1,1.260e-1,0.026e-1,0.020e-1,0.025e-1
2020-02-03,2020-05-20,5.90,6.47,2.237,0.046,0.025,0.100,1.681,0.018,0.018,0.027,1.314e1,0.017e1,0.014e1,0.019e1,1.703e-1,0.041e-1,0.026e-1,0.081e-1,1.280e-1,0.022e-1,0.020e-1,0.022e-1
2020-02-03,2020-05-20,6.47,7.09,1.748,0.034,0.019,0.070,1.338,0.014,0.015,0.020,1.057e1,0.010e1,0.012e1,0.014e1,1.654e-1,0.035e-1,0.026e-1,0.071e-1,1.265e-1,0.017e-1,0.020e-1,0.022e-1
2020-02-03,2020-05-20,7.09,7.76,1.466,0.021,0.016,0.052,1.069,0.011,0.012,0.018,8.760,0.052,0.096,0.102,1.674e-1,0.026e-1,0.026e-1,0.064e-1,1.220e-1,0.014e-1,0.019e-1,0.023e-1
2020-02-03,2020-05-20,7.76,8.48,1.162,0.014,0.013,0.037,8.390e-1,0.087e-1,0.092e-1,0.161e-1,7.049,0.034,0.078,0.081,1.649e-1,0.021e-1,0.026e-1,0.056e-1,1.190e-1,0.014e-1,0.019e-1,0.025e-1
2020-02-03,2020-05-20,8.48,9.26,9.414e-1,0.098e-1,0.104e-1,0.286e-1,6.561e-1,0.073e-1,0.072e-1,0.135e-1,5.687,0.025,0.063,0.066,1.655e-1,0.019e-1,0.026e-1,0.053e-1,1.154e-1,0.014e-1,0.018e-1,0.026e-1
2020-02-03,2020-05-20,9.26,10.1,7.361e-1,0.068e-1,0.071e-1,0.221e-1,5.288e-1,0.062e-1,0.058e-1,0.113e-1,4.593,0.021,0.051,0.058,1.603e-1,0.017e-1,0.023e-1,0.051e-1,1.151e-1,0.014e-1,0.018e-1,0.027e-1
2020-02-03,2020-05-20,10.1,11.0,5.904e-1,0.056e-1,0.035e-1,0.169e-1,4.183e-1,0.052e-1,0.046e-1,0.090e-1,3.705,0.017,0.041,0.052,1.594e-1,0.017e-1,0.020e-1,0.050e-1,1.129e-1,0.015e-1,0.018e-1,0.028e-1
2020-02-03,2020-05-20,11.0,12.0,4.742e-1,0.046e-1,0.020e-1,0.136e-1,3.265e-1,0.043e-1,0.036e-1,0.069e-1,2.981,0.015,0.033,0.044,1.591e-1,0.017e-1,0.019e-1,0.050e-1,1.095e-1,0.015e-1,0.017e-1,0.028e-1
2020-02-03,2020-05-20,12.0,13.0,3.827e-1,0.039e-1,0.027e-1,0.110e-1,2.536e-1,0.036e-1,0.028e-1,0.052e-1,2.420,0.012,0.027,0.036,1.581e-1,0.018e-1,0.021e-1,0.050e-1,1.048e-1,0.016e-1,0.016e-1,0.027e-1
2020-02-03,2020-05-20,13.0,14.1,3.110e-1,0.033e-1,0.034e-1,0.089e-1,1.979e-1,0.031e-1,0.022e-1,0.042e-1,1.972,0.011,0.022,0.029,1.577e-1,0.019e-1,0.025e-1,0.050e-1,1.003e-1,0.017e-1,0.016e-1,0.026e-1
2020-02-03,2020-05-20,14.1,15.3,2.519e-1,0.028e-1,0.028e-1,0.072e-1,1.544e-1,0.027e-1,0.017e-1,0.034e-1,1.602,0.009,0.018,0.022,1.573e-1,0.020e-1,0.024e-1,0.049e-1,9.638e-2,0.177e-2,0.150e-2,0.264e-2
2020-02-03,2020-05-20,15.3,16.6,2.037e-1,0.020e-1,0.020e-1,0.058e-1,1.231e-1,0.023e-1,0.014e-1,0.028e-1,1.304,0.008,0.014,0.017,1.562e-1,0.018e-1,0.023e-1,0.048e-1,9.442e-2,0.189e-2,0.147e-2,0.285e-2
2020-02-03,2020-05-20,16.6,18.0,1.643e-1,0.017e-1,0.009e-1,0.047e-1,9.907e-2,0.199e-2,0.109e-2,0.220e-2,1.062,0.007,0.012,0.012,1.547e-1,0.019e-1,0.019e-1,0.047e-1,9.327e-2,0.197e-2,0.145e-2,0.273e-2
2020-02-03,2020-05-20,18.0,19.5,1.328e-1,0.014e-1,0.005e-1,0.038e-1,8.027e-2,0.170e-2,0.088e-2,0.225e-2,8.672e-1,0.061e-1,0.095e-1,0.080e-1,1.531e-1,0.020e-1,0.018e-1,0.045e-1,9.255e-2,0.206e-2,0.144e-2,0.406e-2
2020-02-03,2020-05-20,19.5,21.1,1.073e-1,0.012e-1,0.005e-1,0.030e-1,6.579e-2,0.148e-2,0.072e-2,0.212e-2,7.071e-1,0.054e-1,0.078e-1,0.033e-1,1.518e-1,0.021e-1,0.018e-1,0.043e-1,9.304e-2,0.221e-2,0.145e-2,0.402e-2
